;Database,NOMAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Comments,wavelengths in the original database 411_443_489_510_530_555_619_670_683 Depth from ETOPO2. f/Q correction applied at UoP. Acdm=ad+ag+ap. Flags and Comments column contain original NOMAD Flags and IDs respectively,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Source,http://seabass.gsfc.nasa.gov/data/nomad_seabass_v1.3_2005262.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Acknowledgements,NASA NOMAD and SeaBASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Reference,Werdell P.J. and S.W. Bailey (2005) RSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Elevation,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;Missing,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,DDS_ID,DDS_NAME,Year,Month,Date,Hour,Minute,Longitude,Latitude,Depth,Chla_hplc,Chla_fluor,Kd490,TSM,acdm443,bbp443,T865,exLwn412,exLwn443,exLwn490,exLwn510,exLwn531,exLwn555,exLwn620,exLwn670,exLwn681,exLwn709,Flag,Campaign,Comments
ID,ii,dds_name,YYYY,MM,DD,hh,mm,decimal_degrees,decimal_degrees,metre,mg/m3,mg/m3,1/m,g/m3,1/m,1/m,None,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,mW/cm2/um/sr,BinaryCode,Cruisename,None
String,Integer,String,Long,Integer,Integer,Integer,Integer,Float,Float,Float,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Long,String,String
NO00-02545,0,XDDS,2001,4,10,1,39,130.8220062,37.8580017,0,2.0899999,1.3789999,0.10771,NaN,0.04958,NaN,NaN,0.536783,0.5699838,0.5926154,0.6144596,0.5806531,3.0434115,NaN,0.0315458,NaN,NaN,3296511,rb-01-02,4266
NO00-02546,0,XDDS,2001,4,11,2,57,130.0350037,37.5330009,0,2.914,2.4300001,0.15197,NaN,0.04202,NaN,NaN,0.470278,0.4651943,0.4919676,0.5637068,0.5644758,3.5344651,NaN,0.065556,NaN,NaN,3296503,rb-01-02,4267
NO00-02547,0,XDDS,2001,4,12,2,3,130.0390015,35.007,0,0.936,1.28,0.09772,NaN,0.05748,NaN,NaN,0.5855724,0.6603093,0.7196181,0.6863551,0.5972885,2.9681263,NaN,0.0366389,NaN,NaN,1199327,rb-01-02,4268
NO00-02548,0,XDDS,2001,4,12,6,28,130.0460052,35.0029984,0,1.221,1.35,0.12172,NaN,0.06454,NaN,NaN,0.6244783,0.7080181,0.7882785,0.7591922,0.6585652,2.4087608,NaN,0.0541145,NaN,NaN,2245879,rb-01-02,4269
NO00-02549,0,XDDS,2001,4,13,1,19,132.5019989,35.7470016,0,1.388,1.4,0.07691,NaN,0.04923,NaN,NaN,0.5161043,0.5908161,0.6328278,0.585654,0.4814234,2.7738903,NaN,0.0309093,NaN,NaN,3296503,rb-01-02,4270
NO00-02550,0,XDDS,2001,4,13,3,59,132.4960022,35.7490005,0,1.568,1.767,0.07839,NaN,0.05305,NaN,NaN,0.5345458,0.5976057,0.6288206,0.5713531,0.4665871,2.780256,NaN,0.0308257,NaN,NaN,2245887,rb-01-02,4271
NO00-02551,0,XDDS,2001,4,14,3,38,129.2559967,33.1650009,0,0.709,0.778,0.07296,NaN,0.04074,NaN,NaN,0.4416192,0.5458495,0.6052621,0.5460254,0.4342567,2.9831734,NaN,0.0313061,NaN,NaN,3296503,rb-01-02,4272
NO00-02552,0,XDDS,2001,4,15,0,5,128.5950012,32.3699989,0,0.804,0.812,0.06189,NaN,0.04455,NaN,NaN,0.6530017,0.7046238,0.6804937,0.5858693,0.4423573,2.6985826,NaN,0.0267135,NaN,NaN,2245879,rb-01-02,4273
NO00-02553,0,XDDS,2001,4,15,1,24,128.5379944,32.4199982,0,0.928,0.906,0.0562,NaN,0.04434,NaN,NaN,0.6397569,0.6717582,0.6440514,0.5634696,0.4266787,3.6217334,NaN,0.0204729,NaN,NaN,2245879,rb-01-02,4274
NO00-02554,0,XDDS,2001,4,15,4,34,128.4100037,32.5229988,0,0.57,0.559,0.04985,NaN,0.0366,NaN,NaN,0.7282584,0.7671274,0.708895,0.584556,0.4262907,4.4157181,NaN,0.0180823,NaN,NaN,2245887,rb-01-02,4275
NO00-02555,0,XDDS,2001,4,16,0,50,126.1350021,31,0,0.865,0.723,0.11617,NaN,0.05088,NaN,NaN,0.6773728,0.8338756,0.9473877,0.924344,0.787839,2.8199971,NaN,0.0484912,NaN,NaN,3296503,rb-01-02,4276
NO00-02556,0,XDDS,2001,4,16,6,40,126.7990036,31.9559994,0,0.527,0.446,0.06507,NaN,0.03977,NaN,NaN,0.6847082,0.7870467,0.8117008,0.6987523,0.5191658,2.2872553,NaN,0.0259636,NaN,NaN,2245879,rb-01-02,4277
NO04-02557,4,BATS,2001,4,17,15,3,-64.5106964,32.1576996,0,NaN,0.312,0.04596,NaN,NaN,NaN,NaN,0.8553095,0.8904847,0.8404148,0.5806914,NaN,0.2550181,NaN,0.007493,0.0085028,NaN,148675,bats151,323
NO00-02558,0,XDDS,2001,4,17,18,6,-119.9260025,34.2039986,0,2.0929999,2.668,0.15153,NaN,0.10335,NaN,NaN,0.3211181,0.3361574,0.4161452,0.4380365,NaN,0.6567441,NaN,0.0479874,NaN,NaN,2245367,pb114,2182
NO00-02559,0,XDDS,2001,4,17,2,38,128.0019989,33.0029984,0,1.2309999,1.092,0.07583,NaN,0.03529,NaN,NaN,0.6733712,0.71151,0.7152359,0.6726893,0.5675029,2.2056241,NaN,0.0303366,NaN,NaN,3296503,rb-01-02,4278
NO00-02560,0,XDDS,2001,4,18,18,40,-89.4801025,30.0834999,0,18.9473,23.4890003,-999,NaN,NaN,NaN,NaN,0.2343488,0.5180218,1.1288846,1.4216114,1.7102016,1.7050346,1.9342728,1.3962609,1.446431,NaN,98311,ocolor,2735
NO00-02561,0,XDDS,2001,4,18,20,10,-89.3270035,30.0830002,0,12.4189997,17.3530998,-999,NaN,NaN,NaN,NaN,0.5402896,0.846087,1.4886678,1.7795533,2.0719056,0.2131577,1.8457708,1.1939392,1.2095225,NaN,98311,ocolor,2736
NO00-02562,0,XDDS,2001,4,18,22,10,-89.3270035,30.0009995,0,12.5691996,14.5454998,-999,NaN,NaN,NaN,NaN,0.2792901,0.5910476,1.2570217,1.585119,1.9294879,0.26464,1.8324232,1.2781168,1.2896706,NaN,98311,ocolor,2737
NO00-02563,0,XDDS,2001,5,5,15,34,-64.6699982,10.5,0,NaN,0.221,0.05565,NaN,NaN,NaN,NaN,0.6332853,0.7097998,0.8132806,NaN,0.546478,0.6755222,NaN,0.024255,0.0233203,NaN,149187,car66,1719
NO04-02564,4,BATS,2001,5,14,16,32,-64.5511017,32.2168999,0,NaN,0.039,0.02901,NaN,NaN,NaN,NaN,1.9390721,1.8160465,1.1106615,0.570258,NaN,0.3419504,NaN,0.0066952,0.0048502,NaN,148675,bats152,327
NO04-02565,4,BATS,2001,5,15,15,47,-64.0958023,31.6555996,0,NaN,0.073,0.02791,NaN,0.03208,NaN,NaN,1.6936079,1.6340519,1.1357145,0.6159377,NaN,0.3041699,NaN,0.0049952,0.0038553,NaN,1197267,bats152,328
NO00-02566,0,XDDS,2001,5,15,19,53,-88.9069977,30.3150005,0,3.78,3.744,-999,NaN,NaN,NaN,NaN,0.5377579,0.5930021,0.6947208,0.7645919,0.8433165,0.2887907,0.467284,0.269092,0.2737677,NaN,101383,cojet_3,2746
NO00-02567,0,XDDS,2001,5,15,21,7,-89.0299988,30.3610001,0,2.9130001,3.1989999,-999,NaN,NaN,NaN,NaN,0.4957612,0.6694334,1.0529684,1.2583783,1.5348802,0.2686729,1.125556,0.6978868,0.6728211,NaN,101383,cojet_3,2748
NO00-02568,0,XDDS,2001,5,15,22,0,-88.9120026,30.375,0,3.145,3.8050001,-999,NaN,NaN,NaN,NaN,1.1871831,1.4172364,1.8177934,2.0192072,2.2340333,0.2636505,1.9788944,1.424203,1.3885075,NaN,101383,cojet_3,2749
NO00-02569,0,XDDS,2001,5,16,17,30,-88.7600021,30.3379993,0,6.822,7.2859998,-999,NaN,NaN,NaN,NaN,0.7128053,1.0330113,1.7078185,2.0637619,2.4308238,0.3405331,2.3956056,1.6691648,1.694013,NaN,101383,cojet_3,2751
NO00-02570,0,XDDS,2001,5,16,19,17,-88.7460022,30.2709999,0,2.358,2.553,-999,NaN,NaN,NaN,NaN,0.7113028,0.7481798,0.837911,0.9091433,0.9854409,0.3550764,0.5074917,0.3030911,0.2916687,NaN,232455,cojet_3,2752
NO00-02571,0,XDDS,2001,5,16,20,40,-88.6460037,30.2910004,0,7.0279999,7.309,-999,NaN,NaN,NaN,NaN,1.0008039,1.2430943,1.7579069,2.045119,2.3422592,0.4216473,1.8984215,1.1819278,1.1833227,NaN,232455,cojet_3,2755
NO00-02572,0,XDDS,2001,5,16,21,20,-88.5619965,30.2420006,0,1.91,2.2490001,-999,NaN,NaN,NaN,NaN,0.7628927,0.9255302,1.2558788,1.4055138,1.5572262,3.624958,0.8631443,0.5247945,0.4915958,NaN,232455,cojet_3,2756
NO00-02573,0,XDDS,2001,5,16,22,1,-88.5139999,30.2840004,0,2.944,3.6860001,-999,NaN,NaN,NaN,NaN,0.8141379,1.0283532,1.4306732,1.6374818,1.8352869,0.4090712,1.2406771,0.7622883,0.7222989,NaN,101383,cojet_3,2757
NO00-02574,0,XDDS,2001,5,16,22,50,-88.6060028,30.3349991,0,4.5739999,6.5809999,-999,NaN,NaN,NaN,NaN,0.2230342,0.5539945,1.0985031,1.3515875,1.6157221,0.3479629,1.8265523,1.5203736,1.5221051,NaN,232455,cojet_3,2758
NO04-02575,4,BATS,2001,5,18,15,47,-64.7432022,31.8041992,0,NaN,0.054,0.02849,NaN,NaN,NaN,NaN,1.5867183,1.5595998,1.0832686,0.601603,NaN,0.2853662,NaN,0.0059793,0.0041153,NaN,148675,bats152,331
NO00-02576,0,XDDS,2001,5,18,15,40,-88.4980011,30.243,0,2.4119999,3.237,-999,NaN,NaN,NaN,NaN,1.2292266,1.280731,1.3910226,1.4378244,1.4915814,0.3835608,0.7279422,0.4648592,0.4188593,NaN,229383,cojet_3,2771
NO00-02577,0,XDDS,2001,5,18,16,33,-88.3410034,30.2310009,0,3.0020001,3.5650001,-999,NaN,NaN,NaN,NaN,1.2027545,1.2537779,1.3919389,1.4797493,1.608186,0.2525933,0.851666,0.5456371,0.4959975,NaN,229383,cojet_3,2772
NO00-02578,0,XDDS,2001,5,18,17,28,-88.2369995,30.2539997,0,3.6730001,5.125,-999,NaN,NaN,NaN,NaN,0.9009411,1.2599516,1.9229267,2.2404258,2.5472317,0.3100739,1.5980582,0.989875,0.9232461,NaN,229383,cojet_3,2773
NO00-02579,0,XDDS,2001,5,18,18,45,-88.1549988,30.2800007,0,8.1949997,11.448,-999,NaN,NaN,NaN,NaN,1.2859429,1.6845348,2.3288505,2.6795709,3.0202985,0.2530858,2.4630849,1.6159766,1.5559042,NaN,229383,cojet_3,2775
NO00-02580,0,XDDS,2001,5,18,19,30,-88.2720032,30.302,0,3.723,4.3990002,-999,NaN,NaN,NaN,NaN,1.0454373,1.4517576,2.1555505,2.4998131,2.8406513,0.3570447,1.9956715,1.293331,1.2166376,NaN,229383,cojet_3,2777
NO00-02581,0,XDDS,2001,5,18,20,5,-88.3320007,30.3369999,0,3.944,4.6339998,-999,NaN,NaN,NaN,NaN,0.9540651,1.1430306,1.5105097,1.7214265,1.9578968,0.3333468,1.2957845,0.8023556,0.7445664,NaN,98311,cojet_3,2779
NO00-02582,0,XDDS,2001,5,18,20,42,-88.3690033,30.2810001,0,4.355,4.4359999,-999,NaN,NaN,NaN,NaN,1.0410178,1.1063296,1.2406985,1.3193828,1.4055041,0.270441,0.7815018,0.4949055,0.4493806,NaN,98311,cojet_3,2780
NO00-02583,0,XDDS,2001,5,18,21,30,-88.447998,30.2970009,0,9.2580004,12.2860003,-999,NaN,NaN,NaN,NaN,0.7513921,0.9611188,1.3260214,1.5328062,1.7830229,0.3890914,1.3851776,0.8713654,0.8432186,NaN,229383,cojet_3,2782
NO00-02584,0,XDDS,2001,5,19,14,50,-88.0510025,30.1790009,0,2.8870001,3.095,-999,NaN,NaN,NaN,NaN,1.2453259,1.3477924,1.5568793,1.6337591,1.7253033,0.257092,0.8989205,0.630098,0.5790933,NaN,229383,cojet_3,2783
NO00-02585,0,XDDS,2001,5,19,15,32,-88.0390015,30.2749996,0,4.9180002,5.9759998,-999,NaN,NaN,NaN,NaN,0.9347471,1.0478326,1.3015132,1.4573517,1.6494035,0.2097198,1.0503236,0.6955445,0.6563468,NaN,98311,cojet_3,2785
NO00-02586,0,XDDS,2001,5,19,16,20,-88.026001,30.3600006,0,5.8860002,7.2810001,-999,NaN,NaN,NaN,NaN,1.2127681,1.3022405,1.494728,1.6365967,1.8290157,0.4089364,1.2623352,0.9006537,0.8387175,NaN,98311,cojet_3,2787
NO00-02587,0,XDDS,2001,5,19,19,37,-87.9560013,30.3279991,0,12.2939997,14.7620001,-999,NaN,NaN,NaN,NaN,0.5835963,0.9382528,1.5686846,1.9468091,2.3361318,0.4342349,2.4455602,1.8627416,1.8542395,NaN,229383,cojet_3,2791
NO00-02588,0,XDDS,2001,5,21,17,38,-119.927002,34.2050018,0,1.05,0.768,0.07788,NaN,NaN,NaN,NaN,0.5761005,0.6031153,0.6340277,0.5621759,NaN,0.6089982,NaN,0.0320049,NaN,NaN,2245367,pb117,2189
NO00-02589,0,XDDS,2001,5,21,18,33,-119.9059982,34.2550011,0,1.206,0.829,0.08178,NaN,NaN,NaN,NaN,0.5028656,0.5234843,0.5810174,0.5185291,NaN,0.7868164,NaN,0.0283771,NaN,NaN,2248439,pb117,2190
NO00-02590,0,XDDS,2001,5,21,19,20,-119.8820038,34.2980003,0,0.795,0.631,0.08687,NaN,NaN,NaN,NaN,0.5340136,0.5674,0.6052492,0.5481808,NaN,1.9181284,NaN,0.0265339,NaN,NaN,148183,pb117,2191
NO00-02591,0,XDDS,2001,5,21,20,29,-119.862999,34.3479996,0,0.716,0.579,0.05916,NaN,NaN,NaN,NaN,0.7854772,0.7875018,0.7754225,0.6447251,NaN,0.0763793,NaN,0.0247683,NaN,NaN,2245367,pb117,2192
NO00-02592,0,XDDS,2001,5,24,13,51,-89.0199966,29.0470009,0,16.8950005,20.9529991,-999,NaN,NaN,NaN,NaN,0.4519192,0.4932697,0.7281193,0.8516938,0.9928113,0.3974238,0.6647186,0.3198278,0.4004965,NaN,232455,cojet_3,2804
NO00-02593,0,XDDS,2001,5,24,16,16,-89.1060028,28.9689999,0,7.2069998,8.0950003,-999,NaN,NaN,NaN,NaN,0.9243852,1.0206943,1.2828881,1.4062881,1.5699965,0.4740147,1.0957297,0.5683989,0.648622,NaN,232455,cojet_3,2805
NO00-02594,0,XDDS,2001,5,24,18,51,-89.2839966,28.8950005,0,48.9889984,72.1200027,-999,NaN,NaN,NaN,NaN,0.4547134,0.4293557,0.4937985,0.5678146,0.6743985,0.3984284,0.5642943,0.2686767,0.4167624,NaN,232455,cojet_3,2807
NO00-02595,0,XDDS,2001,5,24,20,3,-89.3769989,28.8859997,0,19.7290001,23.6989994,-999,NaN,NaN,NaN,NaN,0.9577044,0.873702,0.8673683,0.8966442,0.9851442,0.4093994,0.7028205,0.3792211,0.5214607,NaN,229383,cojet_3,2808
NO00-02596,0,XDDS,2001,5,24,21,16,-89.4580002,28.8859997,0,25.2539997,28.1860008,-999,NaN,NaN,NaN,NaN,0.2840703,0.5707037,1.1248325,1.3664604,1.6071228,0.2945297,1.6939238,1.0773126,1.18971,NaN,232455,cojet_3,2809
NO00-02597,0,XDDS,2001,5,24,22,52,-89.4540024,28.7490005,0,47.0089989,57.4510002,-999,NaN,NaN,NaN,NaN,0.5330458,0.4827209,0.4937875,0.5027008,0.5430504,0.2779723,0.4546221,0.2083605,0.3331948,NaN,229383,cojet_3,2810
NO00-02598,0,XDDS,2001,5,24,14,7,-76.2200012,35.0999985,0,6.4778829,6.2815299,-999,NaN,NaN,NaN,NaN,0.7871267,1.0979433,1.6645374,1.9518795,2.268857,0.3789589,1.6037997,1.0800282,1.0568714,NaN,98311,nc-05-01,2913
NO00-02599,0,XDDS,2001,5,24,15,0,-76.0623016,35.1671982,0,2.6973634,2.6369801,-999,NaN,NaN,NaN,NaN,0.3874517,0.5201823,0.8283202,0.9912,1.2059132,0.5491648,0.631502,0.4052885,0.3758169,NaN,98311,nc-05-01,2914
NO00-02600,0,XDDS,2001,5,24,16,25,-76.0131989,35.1584015,0,2.8301876,2.3577199,-999,NaN,NaN,NaN,NaN,0.3057521,0.4506412,0.7864769,0.9930567,1.2147326,0.4638229,0.6258315,0.3960389,0.3663943,NaN,98311,nc-05-01,2915
NO00-02601,0,XDDS,2001,5,24,17,25,-76.2042007,35.1166992,0,5.9079738,5.9877901,-999,NaN,NaN,NaN,NaN,0.6106291,0.8444716,1.3604867,1.6219513,1.9304124,0.2471337,1.2628258,0.819297,0.7739579,NaN,98311,nc-05-01,2916
NO00-02602,0,XDDS,2001,5,25,13,34,-88.0059967,29.7099991,0,0.454,0.573,-999,NaN,NaN,NaN,NaN,0.7415547,0.8130299,0.8743182,0.7591299,0.6418307,0.3811997,0.1600165,0.1031832,0.0850443,NaN,232455,cojet_3,2811
NO00-02603,0,XDDS,2001,5,25,15,34,-88.0019989,29.8320007,0,0.309,0.389,-999,NaN,NaN,NaN,NaN,0.6989102,0.8281298,0.939613,0.7836193,0.6636754,0.5083616,0.1477237,0.0907869,0.0727432,NaN,229383,cojet_3,2812
NO00-02604,0,XDDS,2001,5,25,17,1,-88.0019989,29.9559994,0,0.788,0.929,-999,NaN,NaN,NaN,NaN,0.5110705,0.5280807,0.539516,0.4989053,0.4628311,0.5187786,0.1654268,0.1070411,0.1030073,NaN,229383,cojet_3,2813
NO00-02605,0,XDDS,2001,5,25,18,17,-88.0759964,30.0690002,0,1.978,2.2130001,-999,NaN,NaN,NaN,NaN,0.3744368,0.4520345,0.5969779,0.613645,0.6103202,0.5307011,0.2478043,0.1984455,0.1909417,NaN,232455,cojet_3,2814
NO00-02606,0,XDDS,2001,5,25,22,25,-88.0770035,30.125,0,9.2180004,8.0760002,-999,NaN,NaN,NaN,NaN,0.9085358,0.9714735,1.0654733,1.0825748,1.1163174,0.530405,0.5386315,0.2933986,0.2970443,NaN,232455,cojet_3,2816
NO00-02607,0,XDDS,2001,5,26,15,1,-86.961998,29.4510002,0,0.316,0.336,-999,NaN,NaN,NaN,NaN,1.1409906,1.2205319,1.2025505,1.0276275,0.881003,0.4006139,0.3434836,0.2260475,0.1883206,NaN,232455,cojet_3,2817
NO00-02608,0,XDDS,2001,5,26,17,20,-86.913002,29.7959995,0,0.149,0.174,-999,NaN,NaN,NaN,NaN,0.9885541,1.0768787,1.005906,0.7320449,0.5760878,0.3875251,0.1321195,0.0913951,0.0732353,NaN,232455,cojet_3,2818
NO00-02609,0,XDDS,2001,5,26,22,10,-86.8440018,30.2539997,0,0.466,0.605,-999,NaN,NaN,NaN,NaN,0.4039353,0.4793004,0.5748589,0.5535578,0.5151619,0.3352718,0.1275669,0.0734657,0.0706735,NaN,232455,cojet_3,2820
NO00-02610,0,XDDS,2001,5,27,14,10,-85.8779984,28.9249992,0,0.134,0.124,-999,NaN,NaN,NaN,NaN,0.9928299,0.9836223,0.752872,0.4244654,0.260447,0.3505039,NaN,NaN,NaN,NaN,232455,cojet_3,2821
NO00-02611,0,XDDS,2001,5,27,16,45,-85.6910019,28.9279995,0,0.118,0.145,-999,NaN,NaN,NaN,NaN,1.8242202,1.6826963,1.2585518,0.7904851,0.5580259,0.3393846,0.099239,0.0457025,0.0439445,NaN,229383,cojet_3,2822
NO00-02612,0,XDDS,2001,5,27,18,20,-85.4960022,28.9249992,0,0.113,0.138,-999,NaN,NaN,NaN,NaN,1.6022577,1.5121928,1.2003589,0.7711088,0.5579596,0.3116723,0.0826868,0.0457467,0.0440075,NaN,229383,cojet_3,2823
NO00-02613,0,XDDS,2001,5,27,20,0,-85.2990036,28.9319992,0,0.152,0.177,-999,NaN,NaN,NaN,NaN,1.3329133,1.2666391,1.0820421,0.7711568,0.5764678,0.6739261,0.1487776,0.0761467,0.0731597,NaN,229383,cojet_3,2824
NO00-02614,0,XDDS,2001,5,27,21,0,-85.1070023,28.9379997,0,0.167,0.153,-999,NaN,NaN,NaN,NaN,1.5382271,1.5095205,1.2883065,0.9795017,0.7594424,0.3908821,0.2636883,0.1516974,0.1311774,NaN,232455,cojet_3,2825
NO00-02615,0,XDDS,2001,5,28,12,35,-83.4649963,29.2619991,0,0.616,0.702,-999,NaN,NaN,NaN,NaN,0.5341783,0.6393122,0.8969043,0.8359402,0.8034998,0.287548,0.110099,0.0726162,0.0697719,NaN,232455,cojet_3,2826
NO00-02616,0,XDDS,2001,5,28,14,20,-83.6149979,29.1989994,0,0.34,0.304,-999,NaN,NaN,NaN,NaN,0.646176,0.842297,1.1768981,1.0599345,0.9671296,0.417841,0.1465976,0.0901116,0.0865453,NaN,229383,cojet_3,2827
NO00-02617,0,XDDS,2001,5,28,15,33,-83.762001,29.1420002,0,0.215,0.239,-999,NaN,NaN,NaN,NaN,0.8361557,0.9814124,1.2335423,0.999169,0.8340883,0.4548614,0.0989157,0.0607606,0.0438354,NaN,232455,cojet_3,2828
NO00-02618,0,XDDS,2001,5,28,17,0,-83.8359985,29.2409992,0,0.438,0.537,-999,NaN,NaN,NaN,NaN,0.7157202,0.8303503,1.0036049,0.845673,0.7231272,2.1645851,0.0824926,0.0457307,0.0440154,NaN,229383,cojet_3,2829
NO00-02619,0,XDDS,2001,5,28,18,10,-83.901001,29.3449993,0,0.638,0.691,-999,NaN,NaN,NaN,NaN,1.1074603,1.1696467,1.23447,1.0179396,0.8523715,2.6036458,0.148668,0.0915585,0.0734201,NaN,229383,cojet_3,2830
NO00-02620,0,XDDS,2001,5,28,19,55,-83.7020035,29.4080009,0,0.468,0.631,-999,NaN,NaN,NaN,NaN,0.6631551,0.7878816,0.9919338,0.8738632,0.7694108,2.7171412,0.1145914,0.0755601,0.0581592,NaN,229383,cojet_3,2831
NO00-02621,0,XDDS,2001,5,28,21,5,-83.564003,29.4619999,0,0.772,0.907,-999,NaN,NaN,NaN,NaN,0.5886223,0.756257,1.0958802,1.0880628,1.1007419,0.3595972,0.1764394,0.1037643,0.0998799,NaN,232455,cojet_3,2832
NO00-02622,0,XDDS,2001,5,29,14,46,-85.0979996,29.5949993,0,2.1470001,2.9319999,-999,NaN,NaN,NaN,NaN,1.3034832,1.8723055,2.6458082,2.9728146,3.2456715,0.2097049,2.2963071,1.4650193,1.3828487,NaN,232455,cojet_3,2833
NO00-02623,0,XDDS,2001,5,29,21,35,-85.8239975,30.0149994,0,0.369,0.372,-999,NaN,NaN,NaN,NaN,1.5244236,1.6741825,1.766819,1.5546086,1.3715875,0.2362222,0.5649408,0.4457297,0.3997188,NaN,232455,cojet_3,2834
NO00-02624,0,XDDS,2001,6,2,16,2,-71.6985016,35.5397987,0,0.116,0.163,0.03502,NaN,NaN,NaN,NaN,1.5727804,1.5616033,1.2716767,0.896984,NaN,0.2449566,NaN,NaN,NaN,NaN,151239,en355,2688
NO00-02625,0,XDDS,2001,6,3,15,30,-71.6849976,32.9822998,0,0.054,0.072,0.02708,NaN,0.03205,NaN,NaN,1.9621085,1.9075986,1.3610661,0.9174802,NaN,0.2458607,NaN,0.0112606,0.010594,NaN,1199831,en355,2689
NO00-02626,0,XDDS,2001,6,4,16,31,-71.6613998,30.4992008,0,0.051,0.073,0.02495,NaN,0.08628,NaN,NaN,1.9922216,1.8955734,1.3088082,0.8743761,NaN,0.2718165,NaN,0.0090236,0.0084233,NaN,1199831,en355,2690
NO00-02627,0,XDDS,2001,6,4,16,36,-119.9219971,34.2050018,0,NaN,1.557,0.12551,NaN,0.05625,NaN,NaN,0.505774,0.5065063,0.5485098,0.5416871,NaN,0.3007162,NaN,0.0454254,NaN,NaN,2245363,pb118,2193
NO00-02628,0,XDDS,2001,6,4,17,36,-119.8980026,34.257,0,NaN,0.35,0.07186,NaN,0.04547,NaN,NaN,0.7162175,0.7532294,0.7431482,0.6419779,NaN,0.2920332,NaN,0.0227792,NaN,NaN,2246387,pb118,2194
NO00-02629,0,XDDS,2001,6,4,18,34,-119.8789978,34.2989998,0,NaN,0.358,0.06342,NaN,NaN,NaN,NaN,0.7257027,0.7699799,0.7967284,0.6672941,NaN,0.2983816,NaN,0.0259867,NaN,NaN,2245363,pb118,2195
NO00-02630,0,XDDS,2001,6,4,19,11,-119.8610001,34.3499985,0,NaN,0.358,0.05608,NaN,0.04178,NaN,NaN,0.8276038,0.8943119,0.8881777,0.7297768,NaN,0.2802817,NaN,0.0226275,NaN,NaN,2245363,pb118,2196
NO00-02631,0,XDDS,2001,6,5,15,25,-82.8000031,27.5417004,0,NaN,1.93995,-999,NaN,0.08042,NaN,NaN,1.1830096,1.5288702,2.1949809,2.2193911,2.2642694,0.6259675,0.4235097,0.2414113,0.2324058,NaN,98323,eh0601,1949
NO00-02632,0,XDDS,2001,6,5,16,10,-82.8844986,27.5035992,0,NaN,0.54535,-999,NaN,0.03083,NaN,NaN,0.8857334,1.1682826,1.7312945,1.5322951,1.4228388,1.0786549,0.1154265,0.060871,0.0586203,NaN,98323,eh0601,1950
NO00-02633,0,XDDS,2001,6,5,17,0,-82.9645004,27.4666004,0,NaN,0.49402,-999,NaN,0.03745,NaN,NaN,0.5964066,0.8113821,1.1970032,0.9612427,0.8346171,3.8533545,0.0330179,0.0305164,0.0293775,NaN,98323,eh0601,1951
NO00-02634,0,XDDS,2001,6,5,18,0,-83.0518036,27.4284,0,NaN,0.26748,-999,NaN,0.03601,NaN,NaN,0.6817209,0.7550782,0.9080814,0.7118272,0.5938637,1.193386,0.0494973,0.0304526,0.0293119,NaN,98323,eh0601,1952
NO00-02635,0,XDDS,2001,6,5,19,30,-83.2174988,27.3533993,0,NaN,0.18557,-999,NaN,0.0293,NaN,NaN,1.1607156,1.2088364,1.2160306,0.7696835,0.5568976,0.336549,0.0659821,0.0304104,0.0292566,NaN,98323,eh0601,1954
NO00-02636,0,XDDS,2001,6,5,21,10,-83.3862991,27.2775993,0,NaN,0.13134,-999,NaN,NaN,NaN,NaN,1.4893661,1.362111,1.0811098,0.598223,0.390844,0.2914247,0.0331068,0.0151791,0.0146466,NaN,98323,eh0601,1956
NO00-02637,0,XDDS,2001,6,5,19,3,-70.2121964,31.9449997,0,0.046,0.07,0.02877,NaN,0.03286,NaN,NaN,1.7843964,1.751521,1.2484695,0.8463309,NaN,0.2702065,NaN,0.0098986,0.0096668,NaN,151255,en355,2691
NO04-02638,4,BATS,2001,6,6,16,20,-64.5038986,32.1674995,0,NaN,0.045,0.02371,NaN,NaN,NaN,NaN,2.1451485,1.9758748,1.216179,0.6159794,NaN,1.5031826,NaN,0.0050582,0.0036541,NaN,148675,bats153,336
NO00-02639,0,XDDS,2001,6,6,14,30,-83.8052979,26.7297001,0,NaN,0.0859,-999,NaN,0.02576,NaN,NaN,1.6660082,1.4460325,1.033165,0.5650924,0.3759334,0.2735766,0.0333937,0.0154087,0.0147902,NaN,98323,eh0601,1957
NO00-02640,0,XDDS,2001,6,6,18,25,-83.4742966,26.8875008,0,NaN,0.08626,-999,NaN,0.02062,NaN,NaN,1.6029011,1.3993759,1.0460362,0.6173236,0.4280086,0.5136192,0.0496558,0.0305522,0.0146929,NaN,98323,eh0601,1959
